date,airline,flight,departure_airport,arrival_airport,departure_time,arrival_time,duration,type,Cabin,price
2025-05-19,吉祥航空,HO5540,北京首都国际机场(PEK),上海浦东国际机场(PVG),下午7:30,下午9:55,2小时25分钟,直达,经济舱,1470
2025-05-19,厦门航空,MF3575,北京首都国际机场(PEK),上海浦东国际机场(PVG),下午7:30,下午9:55,2小时25分钟,直达,经济舱,1490
2025-05-19,扬子江航空官网,Y87613,北京首都国际机场(PEK),上海浦东国际机场(PVG),上午7:30,上午10:00,2小时30分钟,直达,经济舱,1790
2025-05-19,海南航空,HU7613,北京首都国际机场(PEK),上海浦东国际机场(PVG),上午7:30,上午10:00,2小时30分钟,直达,经济舱,1790
2025-05-19,中国东方航空,MU5154,北京首都国际机场(PEK),上海浦东国际机场(PVG),上午11:30,下午1:45,2小时15分钟,直达,经济舱,2050
2025-05-19,厦门航空,MF3567,北京首都国际机场(PEK),上海浦东国际机场(PVG),上午11:30,下午1:45,2小时15分钟,直达,经济舱,2110
2025-05-19,厦门航空,MF3517,北京首都国际机场(PEK),上海浦东国际机场(PVG),上午7:00,上午9:20,2小时20分钟,直达,经济舱,2200
2025-05-19,中国东方航空,MU5100,北京首都国际机场(PEK),上海浦东国际机场(PVG),上午7:00,上午9:20,2小时20分钟,直达,经济舱,2200
2025-05-19,中国国际航空,CA1819,北京首都国际机场(PEK),南京禄口国际机场(NKG),下午8:15,下午10:15,未知飞行时间分钟,直达,经济舱,680
2025-05-19,深圳航空,ZH1819,北京首都国际机场(PEK),南京禄口国际机场(NKG),下午8:15,下午10:15,未知飞行时间分钟,直达,经济舱,870
2025-05-19,山东航空,SC5133,北京首都国际机场(PEK),南京禄口国际机场(NKG),下午8:15,下午10:15,未知飞行时间分钟,直达,经济舱,870
2025-05-19,中国国际航空,CA1503,北京首都国际机场(PEK),南京禄口国际机场(NKG),下午6:00,下午7:55,1小时55分钟,直达,经济舱,1470
2025-05-19,山东航空,SC5061,北京首都国际机场(PEK),南京禄口国际机场(NKG),下午6:00,下午7:55,1小时55分钟,直达,经济舱,1560
2025-05-19,海南航空,HU7177,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午8:00,下午10:20,2小时20分钟,直达,经济舱,720
2025-05-19,海南航空,HU7377,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午10:05,上午12:30,2小时25分钟,直达,经济舱,770
2025-05-19,山东航空,SC5610,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午9:30,上午12:05,2小时35分钟,直达,经济舱,800
2025-05-19,中国国际航空,CA1732,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午9:30,上午12:05,2小时35分钟,直达,经济舱,800
2025-05-19,LoongAir,GJ8988,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:35,下午9:50,2小时15分钟,直达,经济舱,820
2025-05-19,海南航空,HU7477,北京首都国际机场(PEK),杭州萧山国际机场(HGH),上午11:55,下午2:15,2小时20分钟,直达,经济舱,870
2025-05-19,中国国际航空,CA1728,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:30,下午10:05,2小时35分钟,直达,经济舱,960
2025-05-19,海南航空,HU7677,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午5:55,下午8:05,2小时10分钟,直达,经济舱,970
2025-05-19,中国国际航空,CA1724,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午5:30,下午7:45,2小时15分钟,直达,经济舱,1120
2025-05-19,四川航空,3U4796,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:35,下午9:50,2小时15分钟,直达,经济舱,1260
2025-05-19,中国国际航空,CA1722,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午4:30,下午6:45,2小时15分钟,直达,经济舱,1280
2025-05-19,厦门航空,MF5937,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:35,下午9:50,2小时15分钟,直达,经济舱,1350
2025-05-19,西藏航空,TV2538,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:35,下午9:50,2小时15分钟,直达,经济舱,1350
2025-05-19,中国南方航空,CZ4888,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:35,下午9:50,2小时15分钟,直达,经济舱,1350
2025-05-19,华夏航空,G59548,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:35,下午9:50,2小时15分钟,直达,经济舱,1350
2025-05-19,中国东方航空,MU4368,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:35,下午9:50,2小时15分钟,直达,经济舱,1350
2025-05-19,成都航空,EU7632,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:35,下午9:50,2小时15分钟,直达,经济舱,1350
2025-05-19,中国国际航空,CA1716,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午1:30,下午3:55,2小时25分钟,直达,经济舱,1530
2025-05-19,中国国际航空,CA1730,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午8:30,下午10:50,2小时20分钟,直达,经济舱,1600
2025-05-19,深圳航空,ZH1714,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午12:30,下午2:45,2小时15分钟,直达,经济舱,1660
2025-05-19,山东航空,SC5601,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午12:30,下午2:45,2小时15分钟,直达,经济舱,1660
2025-05-19,深圳航空,ZH1722,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午4:30,下午6:45,2小时15分钟,直达,经济舱,1660
2025-05-19,山东航空,SC5605,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午4:30,下午6:45,2小时15分钟,直达,经济舱,1660
2025-05-19,深圳航空,ZH1724,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午5:30,下午7:45,2小时15分钟,直达,经济舱,1660
2025-05-19,山东航空,SC5606,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午5:30,下午7:45,2小时15分钟,直达,经济舱,1660
2025-05-19,深圳航空,ZH1716,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午1:30,下午3:55,2小时25分钟,直达,经济舱,1660
2025-05-19,山东航空,SC5602,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午1:30,下午3:55,2小时25分钟,直达,经济舱,1660
2025-05-19,深圳航空,ZH1728,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:30,下午10:05,2小时35分钟,直达,经济舱,1660
2025-05-19,山东航空,SC5608,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:30,下午10:05,2小时35分钟,直达,经济舱,1660
2025-05-19,深圳航空,ZH1732,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午9:30,上午12:05,2小时35分钟,直达,经济舱,1660
2025-05-19,深圳航空,ZH1730,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午8:30,下午10:50,2小时20分钟,直达,经济舱,1880
2025-05-19,山东航空,SC5609,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午8:30,下午10:50,2小时20分钟,直达,经济舱,1880
2025-05-19,中国国际航空,CA1720,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午3:30,下午5:45,2小时15分钟,直达,经济舱,2010
2025-05-19,中国国际航空,CA8216,北京首都国际机场(PEK),武汉天河国际机场(WUH),下午9:25,下午11:40,2小时15分钟,直达,经济舱,520
2025-05-19,海南航空,HU7535,北京首都国际机场(PEK),长沙黄花国际机场(CSX),下午11:05,上午1:40,2小时35分钟,直达,经济舱,750
2025-05-19,深圳航空,ZH1349,北京首都国际机场(PEK),长沙黄花国际机场(CSX),下午7:45,下午10:15,2小时30分钟,直达,经济舱,1230
2025-05-19,中国国际航空,CA1349,北京首都国际机场(PEK),长沙黄花国际机场(CSX),下午7:45,下午10:15,2小时30分钟,直达,经济舱,1230
2025-05-19,海南航空,HU7335,北京首都国际机场(PEK),长沙黄花国际机场(CSX),上午11:40,下午2:35,2小时55分钟,直达,经济舱,1440
2025-05-19,海南航空,HU7235,北京首都国际机场(PEK),长沙黄花国际机场(CSX),上午10:55,下午1:40,2小时45分钟,直达,经济舱,1660
2025-05-19,中国国际航空,CA1971,北京首都国际机场(PEK),长沙黄花国际机场(CSX),下午4:15,下午6:50,2小时35分钟,直达,经济舱,1870
2025-05-19,海南航空,HU7435,北京首都国际机场(PEK),长沙黄花国际机场(CSX),下午5:00,下午7:30,2小时30分钟,直达,经济舱,2020
2025-05-19,海南航空,HU7135,北京首都国际机场(PEK),长沙黄花国际机场(CSX),上午7:15,上午9:50,2小时35分钟,直达,经济舱,2020
2025-05-19,深圳航空,ZH1373,北京首都国际机场(PEK),长沙黄花国际机场(CSX),下午12:55,下午3:45,2小时50分钟,直达,经济舱,2210
2025-05-19,中国国际航空,CA1373,北京首都国际机场(PEK),长沙黄花国际机场(CSX),下午12:55,下午3:45,2小时50分钟,直达,经济舱,2210
2025-05-19,中国国际航空,CA1343,北京首都国际机场(PEK),长沙黄花国际机场(CSX),上午6:40,上午9:20,2小时40分钟,直达,经济舱,2379
2025-05-19,中国国际航空,CA1389,北京首都国际机场(PEK),长沙黄花国际机场(CSX),上午8:30,上午11:10,2小时40分钟,直达,经济舱,2379
2025-05-19,中国国际航空,CA1399,北京首都国际机场(PEK),长沙黄花国际机场(CSX),上午10:00,下午12:40,2小时40分钟,直达,经济舱,2379
2025-05-19,中国国际航空,CA1363,北京首都国际机场(PEK),长沙黄花国际机场(CSX),下午3:05,下午5:45,2小时40分钟,直达,经济舱,2379
2025-05-19,海南航空,HU7815,北京首都国际机场(PEK),广州白云国际机场(CAN),下午8:30,下午11:55,3小时25分钟,直达,经济舱,1540
2025-05-19,海南航空,HU7813,北京首都国际机场(PEK),广州白云国际机场(CAN),下午7:30,下午10:50,3小时20分钟,直达,经济舱,1650
2025-05-19,中国国际航空,CA1359,北京首都国际机场(PEK),广州白云国际机场(CAN),上午7:00,上午10:25,3小时25分钟,直达,经济舱,1690
2025-05-19,海南航空,HU7811,北京首都国际机场(PEK),广州白云国际机场(CAN),下午4:30,下午7:50,3小时20分钟,直达,经济舱,1720
2025-05-19,海南航空,HU7807,北京首都国际机场(PEK),广州白云国际机场(CAN),下午12:30,下午4:05,3小时35分钟,直达,经济舱,1720
2025-05-19,中国国际航空,CA1379,北京首都国际机场(PEK),广州白云国际机场(CAN),下午7:00,下午10:20,3小时20分钟,直达,经济舱,1750
2025-05-19,中国国际航空,CA1365,北京首都国际机场(PEK),广州白云国际机场(CAN),下午4:00,下午7:25,3小时25分钟,直达,经济舱,1750
2025-05-19,中国国际航空,CA1385,北京首都国际机场(PEK),广州白云国际机场(CAN),下午8:05,下午11:20,3小时15分钟,直达,经济舱,1890
2025-05-19,中国国际航空,CA1329,北京首都国际机场(PEK),广州白云国际机场(CAN),下午9:00,上午12:20,3小时20分钟,直达,经济舱,1890
2025-05-19,深圳航空,ZH1385,北京首都国际机场(PEK),广州白云国际机场(CAN),下午8:05,下午11:20,3小时15分钟,直达,经济舱,1900
2025-05-19,山东航空,SC9198,北京首都国际机场(PEK),广州白云国际机场(CAN),上午11:25,下午3:00,3小时35分钟,直达,经济舱,1900
2025-05-19,深圳航空,ZH1379,北京首都国际机场(PEK),广州白云国际机场(CAN),下午7:00,下午10:20,3小时20分钟,直达,经济舱,1900
2025-05-19,深圳航空,ZH1329,北京首都国际机场(PEK),广州白云国际机场(CAN),下午9:00,上午12:20,3小时20分钟,直达,经济舱,1900
2025-05-19,深圳航空,ZH1359,北京首都国际机场(PEK),广州白云国际机场(CAN),上午7:00,上午10:25,3小时25分钟,直达,经济舱,1900
2025-05-19,深圳航空,ZH1365,北京首都国际机场(PEK),广州白云国际机场(CAN),下午4:00,下午7:25,3小时25分钟,直达,经济舱,1900
2025-05-19,深圳航空,ZH9148,北京首都国际机场(PEK),广州白云国际机场(CAN),上午11:25,下午3:00,3小时35分钟,直达,经济舱,1900
2025-05-19,昆明航空,KY9188,北京首都国际机场(PEK),广州白云国际机场(CAN),上午11:25,下午3:00,3小时35分钟,直达,经济舱,1900
2025-05-19,中国国际航空,CA3560,北京首都国际机场(PEK),广州白云国际机场(CAN),上午11:25,下午3:00,3小时35分钟,直达,经济舱,1900
2025-05-19,海南航空,HU7805,北京首都国际机场(PEK),广州白云国际机场(CAN),上午10:30,下午1:40,3小时10分钟,直达,经济舱,1910
2025-05-19,海南航空,HU7801,北京首都国际机场(PEK),广州白云国际机场(CAN),上午8:30,上午11:50,3小时20分钟,直达,经济舱,1910
2025-05-19,海南航空,HU7803,北京首都国际机场(PEK),广州白云国际机场(CAN),上午9:30,下午12:50,3小时20分钟,直达,经济舱,1910
2025-05-19,海南航空,HU7809,北京首都国际机场(PEK),广州白云国际机场(CAN),下午2:30,下午5:50,3小时20分钟,直达,经济舱,1910
2025-05-19,中国国际航空,CA1309,北京首都国际机场(PEK),广州白云国际机场(CAN),下午6:00,下午9:20,3小时20分钟,直达,经济舱,2090
2025-05-19,中国国际航空,CA1317,北京首都国际机场(PEK),广州白云国际机场(CAN),上午9:55,下午1:20,3小时25分钟,直达,经济舱,2090
2025-05-19,中国国际航空,CA1315,北京首都国际机场(PEK),广州白云国际机场(CAN),上午11:00,下午2:25,3小时25分钟,直达,经济舱,2090
2025-05-19,中国国际航空,CA1327,北京首都国际机场(PEK),广州白云国际机场(CAN),下午2:00,下午5:25,3小时25分钟,直达,经济舱,2090
2025-05-19,深圳航空,ZH1309,北京首都国际机场(PEK),广州白云国际机场(CAN),下午6:00,下午9:20,3小时20分钟,直达,经济舱,2220
2025-05-19,深圳航空,ZH1351,北京首都国际机场(PEK),广州白云国际机场(CAN),上午7:55,上午11:20,3小时25分钟,直达,经济舱,2220
2025-05-19,中国国际航空,CA1351,北京首都国际机场(PEK),广州白云国际机场(CAN),上午7:55,上午11:20,3小时25分钟,直达,经济舱,2220
2025-05-19,深圳航空,ZH1317,北京首都国际机场(PEK),广州白云国际机场(CAN),上午9:55,下午1:20,3小时25分钟,直达,经济舱,2220
2025-05-19,深圳航空,ZH1315,北京首都国际机场(PEK),广州白云国际机场(CAN),上午11:00,下午2:25,3小时25分钟,直达,经济舱,2220
2025-05-19,深圳航空,ZH1327,北京首都国际机场(PEK),广州白云国际机场(CAN),下午2:00,下午5:25,3小时25分钟,直达,经济舱,2220
2025-05-19,中国国际航空,CA1339,北京首都国际机场(PEK),广州白云国际机场(CAN),下午12:00,下午3:20,3小时20分钟,直达,经济舱,2430
2025-05-19,中国国际航空,CA1321,北京首都国际机场(PEK),广州白云国际机场(CAN),上午8:55,下午12:20,3小时25分钟,直达,经济舱,2430
2025-05-19,深圳航空,ZH1339,北京首都国际机场(PEK),广州白云国际机场(CAN),下午12:00,下午3:20,3小时20分钟,直达,经济舱,2560
2025-05-19,深圳航空,ZH1321,北京首都国际机场(PEK),广州白云国际机场(CAN),上午8:55,下午12:20,3小时25分钟,直达,经济舱,2560
2025-05-19,海南航空,HU7715,北京首都国际机场(PEK),深圳宝安国际机场(SZX),下午9:30,上午1:10,3小时40分钟,直达,经济舱,1070
2025-05-19,中国国际航空,CA1307,北京首都国际机场(PEK),深圳宝安国际机场(SZX),下午8:15,下午11:25,3小时10分钟,直达,经济舱,1270
2025-05-19,深圳航空,ZH9110,北京首都国际机场(PEK),深圳宝安国际机场(SZX),下午9:00,上午12:35,3小时35分钟,直达,经济舱,1270
2025-05-19,中国国际航空,CA1357,北京首都国际机场(PEK),深圳宝安国际机场(SZX),下午4:20,下午7:45,3小时25分钟,直达,经济舱,1400
2025-05-19,中国国际航空,CA1305,北京首都国际机场(PEK),深圳宝安国际机场(SZX),下午6:00,下午9:35,3小时35分钟,直达,经济舱,1540
2025-05-19,中国国际航空,CA1337,北京首都国际机场(PEK),深圳宝安国际机场(SZX),下午4:00,下午7:40,3小时40分钟,直达,经济舱,1540
2025-05-19,海南航空,HU7707,北京首都国际机场(PEK),深圳宝安国际机场(SZX),下午1:30,下午4:55,3小时25分钟,直达,经济舱,1660
2025-05-19,深圳航空,ZH9108,北京首都国际机场(PEK),深圳宝安国际机场(SZX),下午7:00,下午10:35,3小时35分钟,直达,经济舱,1730
2025-05-19,深圳航空,ZH9118,北京首都国际机场(PEK),深圳宝安国际机场(SZX),下午7:30,下午11:05,3小时35分钟,直达,经济舱,1730
2025-05-19,中国国际航空,CA1341,北京首都国际机场(PEK),深圳宝安国际机场(SZX),下午12:00,下午3:40,3小时40分钟,直达,经济舱,1730
2025-05-19,海南航空,HU7711,北京首都国际机场(PEK),深圳宝安国际机场(SZX),下午5:30,下午8:45,3小时15分钟,直达,经济舱,1860
2025-05-19,山东航空,SC9090,北京首都国际机场(PEK),深圳宝安国际机场(SZX),下午7:00,下午10:35,3小时35分钟,直达,经济舱,1900
2025-05-19,四川航空,3U8898,北京首都国际机场(PEK),成都双流国际机场(CTU),下午9:45,上午12:35,2小时50分钟,直达,经济舱,590
2025-05-19,四川航空,3U3863,北京首都国际机场(PEK),成都双流国际机场(CTU),下午8:15,下午11:00,2小时45分钟,直达,经济舱,750
2025-05-19,四川航空,3U8896,北京首都国际机场(PEK),成都双流国际机场(CTU),下午7:45,下午10:25,2小时40分钟,直达,经济舱,770
2025-05-19,海南航空,HU7347,北京首都国际机场(PEK),成都双流国际机场(CTU),下午1:55,下午5:00,3小时5分钟,直达,经济舱,770
2025-05-19,四川航空,3U6876,北京首都国际机场(PEK),成都双流国际机场(CTU),下午3:30,下午6:30,未知飞行时间分钟,直达,经济舱,870
2025-05-19,西藏航空,TV9956,北京首都国际机场(PEK),成都双流国际机场(CTU),下午5:55,下午9:10,3小时15分钟,直达,经济舱,880
2025-05-19,成都航空,EU7298,北京首都国际机场(PEK),成都双流国际机场(CTU),下午9:45,上午12:35,2小时50分钟,直达,经济舱,950
2025-05-19,四川航空,3U8898,北京首都国际机场(PEK),成都双流国际机场(CTU),下午9:45,上午12:35,2小时50分钟,直达,经济舱,950
2025-05-19,成都航空,EU7896,北京首都国际机场(PEK),成都双流国际机场(CTU),下午5:55,下午9:10,3小时15分钟,直达,经济舱,960
2025-05-19,四川航空,3U8888,北京首都国际机场(PEK),成都双流国际机场(CTU),下午5:40,下午8:30,2小时50分钟,直达,经济舱,1020
2025-05-19,中国国际航空,CA1449,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午6:45,下午9:30,2小时45分钟,直达,经济舱,870
2025-05-19,中国国际航空,CA4136,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午8:30,下午11:30,未知飞行时间分钟,直达,经济舱,870
2025-05-19,海南航空,HU7267,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午5:30,下午8:15,2小时45分钟,直达,经济舱,890
2025-05-19,四川航空,3U8832,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午6:45,下午9:30,2小时45分钟,直达,经济舱,920
2025-05-19,海南航空,HU7367,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午9:15,上午12:10,2小时55分钟,直达,经济舱,970
2025-05-19,四川航空,3U8834,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午11:05,上午1:55,2小时50分钟,直达,经济舱,1010
2025-05-19,厦门航空,MF5586,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午6:45,下午9:30,2小时45分钟,直达,经济舱,1040
2025-05-19,中国东方航空,MU3500,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午6:45,下午9:30,2小时45分钟,直达,经济舱,1040
2025-05-19,成都航空,EU7280,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午6:45,下午9:30,2小时45分钟,直达,经济舱,1040
2025-05-19,天津航空,GS5267,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午5:30,下午8:15,2小时45分钟,直达,经济舱,1060
2025-05-19,中国南方航空,CZ9586,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午6:45,下午9:30,2小时45分钟,直达,经济舱,1060
2025-05-19,天津航空,GS5367,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午9:15,上午12:10,2小时55分钟,直达,经济舱,1060
2025-05-19,中国国际航空,CA4144,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午7:30,下午9:55,2小时25分钟,直达,经济舱,1140
2025-05-19,厦门航空,MF5588,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午11:05,上午1:55,2小时50分钟,直达,经济舱,1330
2025-05-19,中国东方航空,MU3502,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午11:05,上午1:55,2小时50分钟,直达,经济舱,1330
2025-05-19,成都航空,EU7282,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午11:05,上午1:55,2小时50分钟,直达,经济舱,1330
2025-05-19,中国南方航空,CZ9588,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午11:05,上午1:55,2小时50分钟,直达,经济舱,1340
2025-05-19,西藏航空,TV6232,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午7:30,下午9:55,2小时25分钟,直达,经济舱,1510
2025-05-19,深圳航空,ZH4344,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午7:30,下午9:55,2小时25分钟,直达,经济舱,1510
2025-05-19,山东航空,SC5194,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午7:30,下午9:55,2小时25分钟,直达,经济舱,1510
2025-05-19,深圳航空,ZH1449,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午6:45,下午9:30,2小时45分钟,直达,经济舱,1510
2025-05-19,山东航空,SC5045,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午6:45,下午9:30,2小时45分钟,直达,经济舱,1510
2025-05-19,西藏航空,TV6256,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午8:30,下午11:30,未知飞行时间分钟,直达,经济舱,1510
2025-05-19,深圳航空,ZH4338,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午8:30,下午11:30,未知飞行时间分钟,直达,经济舱,1510
2025-05-19,山东航空,SC5186,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午8:30,下午11:30,未知飞行时间分钟,直达,经济舱,1510
2025-05-19,海南航空,HU7167,北京首都国际机场(PEK),重庆江北国际机场(CKG),上午7:55,上午10:55,未知飞行时间分钟,直达,经济舱,1626
2025-05-19,四川航空,3U8830,北京首都国际机场(PEK),重庆江北国际机场(CKG),上午10:55,下午1:40,2小时45分钟,直达,经济舱,1650
2025-05-19,中国东方航空,MU3498,北京首都国际机场(PEK),重庆江北国际机场(CKG),上午10:55,下午1:40,2小时45分钟,直达,经济舱,1650
2025-05-19,天津航空,GS5167,北京首都国际机场(PEK),重庆江北国际机场(CKG),上午7:55,上午10:55,未知飞行时间分钟,直达,经济舱,1720
2025-05-19,厦门航空,MF5584,北京首都国际机场(PEK),重庆江北国际机场(CKG),上午10:55,下午1:40,2小时45分钟,直达,经济舱,1900
2025-05-19,华夏航空,G58848,北京首都国际机场(PEK),重庆江北国际机场(CKG),上午10:55,下午1:40,2小时45分钟,直达,经济舱,1900
2025-05-19,成都航空,EU7278,北京首都国际机场(PEK),重庆江北国际机场(CKG),上午10:55,下午1:40,2小时45分钟,直达,经济舱,1900
2025-05-19,中国南方航空,CZ9584,北京首都国际机场(PEK),重庆江北国际机场(CKG),上午10:55,下午1:40,2小时45分钟,直达,经济舱,1910
2025-05-19,中国国际航空,CA1437,北京首都国际机场(PEK),重庆江北国际机场(CKG),上午7:00,上午9:40,2小时40分钟,直达,经济舱,2050
2025-05-19,中国国际航空,CA1431,北京首都国际机场(PEK),重庆江北国际机场(CKG),上午8:00,上午10:40,2小时40分钟,直达,经济舱,2050
2025-05-19,中国国际航空,CA4132,北京首都国际机场(PEK),重庆江北国际机场(CKG),上午11:45,下午2:30,2小时45分钟,直达,经济舱,2050
2025-05-19,深圳航空,ZH1437,北京首都国际机场(PEK),重庆江北国际机场(CKG),上午7:00,上午9:40,2小时40分钟,直达,经济舱,2250
2025-05-19,山东航空,SC5035,北京首都国际机场(PEK),重庆江北国际机场(CKG),上午7:00,上午9:40,2小时40分钟,直达,经济舱,2250
2025-05-19,深圳航空,ZH1431,北京首都国际机场(PEK),重庆江北国际机场(CKG),上午8:00,上午10:40,2小时40分钟,直达,经济舱,2250
2025-05-19,山东航空,SC5031,北京首都国际机场(PEK),重庆江北国际机场(CKG),上午8:00,上午10:40,2小时40分钟,直达,经济舱,2250
2025-05-19,西藏航空,TV6304,北京首都国际机场(PEK),重庆江北国际机场(CKG),上午11:45,下午2:30,2小时45分钟,直达,经济舱,2250
2025-05-19,深圳航空,ZH4336,北京首都国际机场(PEK),重庆江北国际机场(CKG),上午11:45,下午2:30,2小时45分钟,直达,经济舱,2250
2025-05-19,山东航空,SC5232,北京首都国际机场(PEK),重庆江北国际机场(CKG),上午11:45,下午2:30,2小时45分钟,直达,经济舱,2250
2025-05-19,中国国际航空,CA4142,北京首都国际机场(PEK),重庆江北国际机场(CKG),下午6:15,下午8:50,2小时35分钟,直达,经济舱,2310
2025-05-19,中国国际航空,CA1429,北京首都国际机场(PEK),重庆江北国际机场(CKG),上午9:00,上午11:40,2小时40分钟,直达,经济舱,2310
