date,airline,flight,departure_airport,arrival_airport,departure_time,arrival_time,duration,type,Cabin,price
2025-05-21,厦门航空,MF3567,北京首都国际机场(PEK),上海浦东国际机场(PVG),上午11:30,下午1:45,2小时15分钟,直达,经济舱,2200
2025-05-21,中国东方航空,MU5154,北京首都国际机场(PEK),上海浦东国际机场(PVG),上午11:30,下午1:45,2小时15分钟,直达,经济舱,2200
2025-05-21,深圳航空,ZH1819,北京首都国际机场(PEK),南京禄口国际机场(NKG),下午8:15,下午10:15,未知飞行时间分钟,直达,经济舱,870
2025-05-21,山东航空,SC5133,北京首都国际机场(PEK),南京禄口国际机场(NKG),下午8:15,下午10:15,未知飞行时间分钟,直达,经济舱,870
2025-05-21,山东航空,SC5061,北京首都国际机场(PEK),南京禄口国际机场(NKG),下午6:00,下午7:55,1小时55分钟,直达,经济舱,1100
2025-05-21,中国国际航空,CA1503,北京首都国际机场(PEK),南京禄口国际机场(NKG),下午6:00,下午7:55,1小时55分钟,直达,经济舱,1100
2025-05-21,中国国际航空,CA1817,北京首都国际机场(PEK),南京禄口国际机场(NKG),上午7:55,上午10:05,2小时10分钟,直达,经济舱,1470
2025-05-21,深圳航空,ZH1817,北京首都国际机场(PEK),南京禄口国际机场(NKG),上午7:55,上午10:05,2小时10分钟,直达,经济舱,1560
2025-05-21,山东航空,SC5131,北京首都国际机场(PEK),南京禄口国际机场(NKG),上午7:55,上午10:05,2小时10分钟,直达,经济舱,1560
2025-05-21,深圳航空,ZH1847,北京首都国际机场(PEK),南京禄口国际机场(NKG),上午10:40,下午12:35,1小时55分钟,直达,经济舱,2300
2025-05-21,山东航空,SC5794,北京首都国际机场(PEK),南京禄口国际机场(NKG),上午10:40,下午12:35,1小时55分钟,直达,经济舱,2300
2025-05-21,中国国际航空,CA1847,北京首都国际机场(PEK),南京禄口国际机场(NKG),上午10:40,下午12:35,1小时55分钟,直达,经济舱,2300
2025-05-21,深圳航空,ZH1561,北京首都国际机场(PEK),南京禄口国际机场(NKG),下午1:55,下午4:05,2小时10分钟,直达,经济舱,2300
2025-05-21,山东航空,SC5793,北京首都国际机场(PEK),南京禄口国际机场(NKG),下午1:55,下午4:05,2小时10分钟,直达,经济舱,2300
2025-05-21,中国国际航空,CA1561,北京首都国际机场(PEK),南京禄口国际机场(NKG),下午1:55,下午4:05,2小时10分钟,直达,经济舱,2300
2025-05-21,中国国际航空,CA1847,北京首都国际机场(PEK),南京禄口国际机场(NKG),上午10:40,下午12:35,1小时55分钟,直达,经济舱,2449
2025-05-21,海南航空,HU7377,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午10:05,上午12:30,2小时25分钟,直达,经济舱,423
2025-05-21,中国国际航空,CA1732,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午9:30,上午12:05,2小时35分钟,直达,经济舱,490
2025-05-21,海南航空,HU7177,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午8:15,下午10:20,2小时5分钟,直达,经济舱,570
2025-05-21,LoongAir,GJ8988,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:35,下午9:50,2小时15分钟,直达,经济舱,570
2025-05-21,中国国际航空,CA1730,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午8:30,下午10:50,2小时20分钟,直达,经济舱,620
2025-05-21,海南航空,HU7677,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午5:55,下午8:05,2小时10分钟,直达,经济舱,1020
2025-05-21,LoongAir,GJ8888,北京首都国际机场(PEK),杭州萧山国际机场(HGH),上午10:45,下午1:05,2小时20分钟,直达,经济舱,1020
2025-05-21,中国国际航空,CA1724,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午5:30,下午7:45,2小时15分钟,直达,经济舱,1120
2025-05-21,四川航空,3U4796,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:35,下午9:50,2小时15分钟,直达,经济舱,1260
2025-05-21,四川航空,3U4766,北京首都国际机场(PEK),杭州萧山国际机场(HGH),上午10:45,下午1:05,2小时20分钟,直达,经济舱,1260
2025-05-21,中国国际航空,CA1722,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午4:30,下午6:45,2小时15分钟,直达,经济舱,1280
2025-05-21,厦门航空,MF5937,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:35,下午9:50,2小时15分钟,直达,经济舱,1350
2025-05-21,西藏航空,TV2538,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:35,下午9:50,2小时15分钟,直达,经济舱,1350
2025-05-21,中国南方航空,CZ4888,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:35,下午9:50,2小时15分钟,直达,经济舱,1350
2025-05-21,华夏航空,G59548,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:35,下午9:50,2小时15分钟,直达,经济舱,1350
2025-05-21,中国东方航空,MU4368,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:35,下午9:50,2小时15分钟,直达,经济舱,1350
2025-05-21,成都航空,EU7632,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:35,下午9:50,2小时15分钟,直达,经济舱,1350
2025-05-21,厦门航空,MF5903,北京首都国际机场(PEK),杭州萧山国际机场(HGH),上午10:45,下午1:05,2小时20分钟,直达,经济舱,1350
2025-05-21,西藏航空,TV2504,北京首都国际机场(PEK),杭州萧山国际机场(HGH),上午10:45,下午1:05,2小时20分钟,直达,经济舱,1350
2025-05-21,中国南方航空,CZ4854,北京首都国际机场(PEK),杭州萧山国际机场(HGH),上午10:45,下午1:05,2小时20分钟,直达,经济舱,1350
2025-05-21,华夏航空,G59538,北京首都国际机场(PEK),杭州萧山国际机场(HGH),上午10:45,下午1:05,2小时20分钟,直达,经济舱,1350
2025-05-21,中国东方航空,MU4350,北京首都国际机场(PEK),杭州萧山国际机场(HGH),上午10:45,下午1:05,2小时20分钟,直达,经济舱,1350
2025-05-21,成都航空,EU7598,北京首都国际机场(PEK),杭州萧山国际机场(HGH),上午10:45,下午1:05,2小时20分钟,直达,经济舱,1350
2025-05-21,海南航空,HU7277,北京首都国际机场(PEK),杭州萧山国际机场(HGH),上午7:55,上午10:15,2小时20分钟,直达,经济舱,1380
2025-05-21,中国国际航空,CA1728,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:30,下午10:05,2小时35分钟,直达,经济舱,1530
2025-05-21,深圳航空,ZH1722,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午4:30,下午6:45,2小时15分钟,直达,经济舱,1660
2025-05-21,山东航空,SC5605,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午4:30,下午6:45,2小时15分钟,直达,经济舱,1660
2025-05-21,深圳航空,ZH1724,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午5:30,下午7:45,2小时15分钟,直达,经济舱,1660
2025-05-21,山东航空,SC5606,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午5:30,下午7:45,2小时15分钟,直达,经济舱,1660
2025-05-21,深圳航空,ZH1730,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午8:30,下午10:50,2小时20分钟,直达,经济舱,1660
2025-05-21,山东航空,SC5609,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午8:30,下午10:50,2小时20分钟,直达,经济舱,1660
2025-05-21,深圳航空,ZH1728,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:30,下午10:05,2小时35分钟,直达,经济舱,1660
2025-05-21,山东航空,SC5608,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午7:30,下午10:05,2小时35分钟,直达,经济舱,1660
2025-05-21,深圳航空,ZH1732,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午9:30,上午12:05,2小时35分钟,直达,经济舱,1660
2025-05-21,山东航空,SC5610,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午9:30,上午12:05,2小时35分钟,直达,经济舱,1660
2025-05-21,海南航空,HU7577,北京首都国际机场(PEK),杭州萧山国际机场(HGH),上午6:55,上午9:20,2小时25分钟,直达,经济舱,2490
2025-05-21,深圳航空,ZH1706,北京首都国际机场(PEK),杭州萧山国际机场(HGH),上午8:30,上午10:45,2小时15分钟,直达,经济舱,3280
2025-05-21,山东航空,SC5597,北京首都国际机场(PEK),杭州萧山国际机场(HGH),上午8:30,上午10:45,2小时15分钟,直达,经济舱,3280
2025-05-21,中国国际航空,CA1706,北京首都国际机场(PEK),杭州萧山国际机场(HGH),上午8:30,上午10:45,2小时15分钟,直达,经济舱,3280
2025-05-21,深圳航空,ZH1708,北京首都国际机场(PEK),杭州萧山国际机场(HGH),上午9:30,上午11:45,2小时15分钟,直达,经济舱,3280
2025-05-21,中国国际航空,CA1708,北京首都国际机场(PEK),杭州萧山国际机场(HGH),上午9:30,上午11:45,2小时15分钟,直达,经济舱,3280
2025-05-21,深圳航空,ZH1720,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午3:30,下午5:45,2小时15分钟,直达,经济舱,3280
2025-05-21,山东航空,SC5604,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午3:30,下午5:45,2小时15分钟,直达,经济舱,3280
2025-05-21,中国国际航空,CA1720,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午3:30,下午5:45,2小时15分钟,直达,经济舱,3280
2025-05-21,中国国际航空,CA1704,北京首都国际机场(PEK),杭州萧山国际机场(HGH),上午7:30,上午9:45,2小时15分钟,直达,经济舱,3537
2025-05-21,中国国际航空,CA1714,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午12:30,下午2:45,2小时15分钟,直达,经济舱,3537
2025-05-21,中国国际航空,CA1718,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午2:30,下午4:45,2小时15分钟,直达,经济舱,3537
2025-05-21,中国国际航空,CA1710,北京首都国际机场(PEK),杭州萧山国际机场(HGH),上午10:25,下午12:45,2小时20分钟,直达,经济舱,3537
2025-05-21,中国国际航空,CA1712,北京首都国际机场(PEK),杭州萧山国际机场(HGH),上午11:30,下午1:55,2小时25分钟,直达,经济舱,3537
2025-05-21,中国国际航空,CA1716,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午1:30,下午3:55,2小时25分钟,直达,经济舱,3537
2025-05-21,山东航空,SC5602,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午1:30,下午3:55,2小时25分钟,直达,经济舱,4515
2025-05-21,山东航空,SC5601,北京首都国际机场(PEK),杭州萧山国际机场(HGH),下午12:30,下午2:45,2小时15分钟,直达,经济舱,7407
2025-05-21,中国国际航空,CA8216,北京首都国际机场(PEK),武汉天河国际机场(WUH),下午9:30,下午11:40,2小时10分钟,直达,经济舱,820
2025-05-21,海南航空,HU7187,北京首都国际机场(PEK),武汉天河国际机场(WUH),上午8:25,上午11:05,2小时40分钟,直达,经济舱,950
2025-05-21,中国国际航空,CA8214,北京首都国际机场(PEK),武汉天河国际机场(WUH),下午7:55,下午10:00,2小时5分钟,直达,经济舱,1070
2025-05-21,中国国际航空,CA8202,北京首都国际机场(PEK),武汉天河国际机场(WUH),上午8:45,上午11:00,2小时15分钟,直达,经济舱,1570
2025-05-21,深圳航空,ZH4698,北京首都国际机场(PEK),武汉天河国际机场(WUH),下午7:55,下午10:00,2小时5分钟,直达,经济舱,1590
2025-05-21,深圳航空,ZH4700,北京首都国际机场(PEK),武汉天河国际机场(WUH),下午9:30,下午11:40,2小时10分钟,直达,经济舱,1590
2025-05-21,中国国际航空,CA8210,北京首都国际机场(PEK),武汉天河国际机场(WUH),下午3:05,下午5:15,2小时10分钟,直达,经济舱,1730
2025-05-21,中国国际航空,CA8204,北京首都国际机场(PEK),武汉天河国际机场(WUH),上午10:00,下午12:15,2小时15分钟,直达,经济舱,1730
2025-05-21,中国国际航空,CA8206,北京首都国际机场(PEK),武汉天河国际机场(WUH),上午11:10,下午1:30,2小时20分钟,直达,经济舱,1730
2025-05-21,中国国际航空,CA8208,北京首都国际机场(PEK),武汉天河国际机场(WUH),下午1:45,下午4:05,2小时20分钟,直达,经济舱,1730
2025-05-21,深圳航空,ZH4694,北京首都国际机场(PEK),武汉天河国际机场(WUH),下午3:05,下午5:15,2小时10分钟,直达,经济舱,1740
2025-05-21,深圳航空,ZH4686,北京首都国际机场(PEK),武汉天河国际机场(WUH),上午8:45,上午11:00,2小时15分钟,直达,经济舱,1740
2025-05-21,深圳航空,ZH4688,北京首都国际机场(PEK),武汉天河国际机场(WUH),上午10:00,下午12:15,2小时15分钟,直达,经济舱,1740
2025-05-21,深圳航空,ZH4690,北京首都国际机场(PEK),武汉天河国际机场(WUH),上午11:10,下午1:30,2小时20分钟,直达,经济舱,1740
2025-05-21,深圳航空,ZH4692,北京首都国际机场(PEK),武汉天河国际机场(WUH),下午1:45,下午4:05,2小时20分钟,直达,经济舱,1740
2025-05-21,中国国际航空,CA8212,北京首都国际机场(PEK),武汉天河国际机场(WUH),下午6:00,下午8:00,未知飞行时间分钟,直达,经济舱,2280
2025-05-21,深圳航空,ZH4696,北京首都国际机场(PEK),武汉天河国际机场(WUH),下午6:00,下午8:00,未知飞行时间分钟,直达,经济舱,2370
2025-05-21,中国国际航空,CA1309,北京首都国际机场(PEK),广州白云国际机场(CAN),下午6:00,下午9:20,3小时20分钟,直达,经济舱,1080
2025-05-21,深圳航空,ZH9148,北京首都国际机场(PEK),广州白云国际机场(CAN),上午11:25,下午3:00,3小时35分钟,直达,经济舱,1420
2025-05-21,海南航空,HU7813,北京首都国际机场(PEK),广州白云国际机场(CAN),下午7:30,下午10:50,3小时20分钟,直达,经济舱,1430
2025-05-21,海南航空,HU7815,北京首都国际机场(PEK),广州白云国际机场(CAN),下午8:30,下午11:55,3小时25分钟,直达,经济舱,1460
2025-05-21,海南航空,HU7807,北京首都国际机场(PEK),广州白云国际机场(CAN),下午12:30,下午4:05,3小时35分钟,直达,经济舱,1480
2025-05-21,山东航空,SC9198,北京首都国际机场(PEK),广州白云国际机场(CAN),上午11:25,下午3:00,3小时35分钟,直达,经济舱,1550
2025-05-21,昆明航空,KY9188,北京首都国际机场(PEK),广州白云国际机场(CAN),上午11:25,下午3:00,3小时35分钟,直达,经济舱,1550
2025-05-21,中国国际航空,CA3560,北京首都国际机场(PEK),广州白云国际机场(CAN),上午11:25,下午3:00,3小时35分钟,直达,经济舱,1550
2025-05-21,中国国际航空,CA1385,北京首都国际机场(PEK),广州白云国际机场(CAN),下午8:05,下午11:20,3小时15分钟,直达,经济舱,1590
2025-05-21,中国国际航空,CA1329,北京首都国际机场(PEK),广州白云国际机场(CAN),下午9:00,上午12:20,3小时20分钟,直达,经济舱,1590
2025-05-21,海南航空,HU7805,北京首都国际机场(PEK),广州白云国际机场(CAN),上午10:30,下午1:40,3小时10分钟,直达,经济舱,1620
2025-05-21,海南航空,HU7811,北京首都国际机场(PEK),广州白云国际机场(CAN),下午4:30,下午7:50,3小时20分钟,直达,经济舱,1620
2025-05-21,中国国际航空,CA1359,北京首都国际机场(PEK),广州白云国际机场(CAN),上午7:00,上午10:25,3小时25分钟,直达,经济舱,1690
2025-05-21,深圳航空,ZH1385,北京首都国际机场(PEK),广州白云国际机场(CAN),下午8:05,下午11:20,3小时15分钟,直达,经济舱,1720
2025-05-21,海南航空,HU7803,北京首都国际机场(PEK),广州白云国际机场(CAN),上午9:30,下午12:50,3小时20分钟,直达,经济舱,1720
2025-05-21,海南航空,HU7809,北京首都国际机场(PEK),广州白云国际机场(CAN),下午2:30,下午5:50,3小时20分钟,直达,经济舱,1720
2025-05-21,深圳航空,ZH1329,北京首都国际机场(PEK),广州白云国际机场(CAN),下午9:00,上午12:20,3小时20分钟,直达,经济舱,1720
2025-05-21,中国国际航空,CA1379,北京首都国际机场(PEK),广州白云国际机场(CAN),下午7:00,下午10:20,3小时20分钟,直达,经济舱,1750
2025-05-21,中国国际航空,CA1365,北京首都国际机场(PEK),广州白云国际机场(CAN),下午4:00,下午7:25,3小时25分钟,直达,经济舱,1750
2025-05-21,中国国际航空,CA1315,北京首都国际机场(PEK),广州白云国际机场(CAN),上午10:55,下午2:25,3小时30分钟,直达,经济舱,1750
2025-05-21,深圳航空,ZH1309,北京首都国际机场(PEK),广州白云国际机场(CAN),下午6:00,下午9:20,3小时20分钟,直达,经济舱,1900
2025-05-21,深圳航空,ZH1379,北京首都国际机场(PEK),广州白云国际机场(CAN),下午7:00,下午10:20,3小时20分钟,直达,经济舱,1900
2025-05-21,深圳航空,ZH1359,北京首都国际机场(PEK),广州白云国际机场(CAN),上午7:00,上午10:25,3小时25分钟,直达,经济舱,1900
2025-05-21,深圳航空,ZH1365,北京首都国际机场(PEK),广州白云国际机场(CAN),下午4:00,下午7:25,3小时25分钟,直达,经济舱,1900
2025-05-21,深圳航空,ZH1315,北京首都国际机场(PEK),广州白云国际机场(CAN),上午10:55,下午2:25,3小时30分钟,直达,经济舱,1900
2025-05-21,中国国际航空,CA1317,北京首都国际机场(PEK),广州白云国际机场(CAN),上午10:00,下午1:20,3小时20分钟,直达,经济舱,2090
2025-05-21,中国国际航空,CA1339,北京首都国际机场(PEK),广州白云国际机场(CAN),下午12:00,下午3:20,3小时20分钟,直达,经济舱,2090
2025-05-21,中国国际航空,CA1301,北京首都国际机场(PEK),广州白云国际机场(CAN),下午3:00,下午6:20,3小时20分钟,直达,经济舱,2090
2025-05-21,中国国际航空,CA1327,北京首都国际机场(PEK),广州白云国际机场(CAN),下午2:00,下午5:25,3小时25分钟,直达,经济舱,2090
2025-05-21,海南航空,HU7801,北京首都国际机场(PEK),广州白云国际机场(CAN),上午8:30,上午11:50,3小时20分钟,直达,经济舱,2210
2025-05-21,深圳航空,ZH1317,北京首都国际机场(PEK),广州白云国际机场(CAN),上午10:00,下午1:20,3小时20分钟,直达,经济舱,2220
2025-05-21,深圳航空,ZH1339,北京首都国际机场(PEK),广州白云国际机场(CAN),下午12:00,下午3:20,3小时20分钟,直达,经济舱,2220
2025-05-21,深圳航空,ZH1301,北京首都国际机场(PEK),广州白云国际机场(CAN),下午3:00,下午6:20,3小时20分钟,直达,经济舱,2220
2025-05-21,深圳航空,ZH1327,北京首都国际机场(PEK),广州白云国际机场(CAN),下午2:00,下午5:25,3小时25分钟,直达,经济舱,2220
2025-05-21,中国国际航空,CA1351,北京首都国际机场(PEK),广州白云国际机场(CAN),上午8:00,上午11:20,3小时20分钟,直达,经济舱,2430
2025-05-21,中国国际航空,CA1321,北京首都国际机场(PEK),广州白云国际机场(CAN),上午9:00,下午12:20,3小时20分钟,直达,经济舱,2430
2025-05-21,深圳航空,ZH1351,北京首都国际机场(PEK),广州白云国际机场(CAN),上午8:00,上午11:20,3小时20分钟,直达,经济舱,2560
2025-05-21,深圳航空,ZH1321,北京首都国际机场(PEK),广州白云国际机场(CAN),上午9:00,下午12:20,3小时20分钟,直达,经济舱,2560
2025-05-21,海南航空,HU7547,北京首都国际机场(PEK),成都双流国际机场(CTU),下午8:00,下午10:55,2小时55分钟,直达,经济舱,792
2025-05-21,四川航空,3U6880,北京首都国际机场(PEK),成都双流国际机场(CTU),上午8:25,上午11:20,2小时55分钟,直达,经济舱,800
2025-05-21,四川航空,3U8890,北京首都国际机场(PEK),成都双流国际机场(CTU),上午6:55,上午9:50,2小时55分钟,直达,经济舱,840
2025-05-21,四川航空,3U8898,北京首都国际机场(PEK),成都双流国际机场(CTU),下午9:45,上午12:35,2小时50分钟,直达,经济舱,850
2025-05-21,四川航空,3U6876,北京首都国际机场(PEK),成都双流国际机场(CTU),下午3:30,下午6:30,未知飞行时间分钟,直达,经济舱,900
2025-05-21,四川航空,3U8896,北京首都国际机场(PEK),成都双流国际机场(CTU),下午7:45,下午10:25,2小时40分钟,直达,经济舱,990
2025-05-21,中国国际航空,CA4104,北京首都国际机场(PEK),成都双流国际机场(CTU),下午6:30,下午9:30,未知飞行时间分钟,直达,经济舱,1040
2025-05-21,西藏航空,TV9956,北京首都国际机场(PEK),成都双流国际机场(CTU),下午5:55,下午9:10,3小时15分钟,直达,经济舱,1040
2025-05-21,厦门航空,MF5612,北京首都国际机场(PEK),成都双流国际机场(CTU),下午9:45,上午12:35,2小时50分钟,直达,经济舱,1070
2025-05-21,中国东方航空,MU3522,北京首都国际机场(PEK),成都双流国际机场(CTU),下午9:45,上午12:35,2小时50分钟,直达,经济舱,1070
2025-05-21,成都航空,EU7298,北京首都国际机场(PEK),成都双流国际机场(CTU),下午9:45,上午12:35,2小时50分钟,直达,经济舱,1070
2025-05-21,厦门航空,MF5608,北京首都国际机场(PEK),成都双流国际机场(CTU),上午6:55,上午9:50,2小时55分钟,直达,经济舱,1070
2025-05-21,华夏航空,G56210,北京首都国际机场(PEK),成都双流国际机场(CTU),上午6:55,上午9:50,2小时55分钟,直达,经济舱,1070
2025-05-21,LoongAir,GJ3528,北京首都国际机场(PEK),成都双流国际机场(CTU),上午8:25,上午11:20,2小时55分钟,直达,经济舱,1070
2025-05-21,厦门航空,MF5318,北京首都国际机场(PEK),成都双流国际机场(CTU),上午8:25,上午11:20,2小时55分钟,直达,经济舱,1070
2025-05-21,中国东方航空,MU3306,北京首都国际机场(PEK),成都双流国际机场(CTU),上午8:25,上午11:20,2小时55分钟,直达,经济舱,1070
2025-05-21,成都航空,EU7142,北京首都国际机场(PEK),成都双流国际机场(CTU),上午8:25,上午11:20,2小时55分钟,直达,经济舱,1070
2025-05-21,LoongAir,GJ3526,北京首都国际机场(PEK),成都双流国际机场(CTU),下午3:30,下午6:30,未知飞行时间分钟,直达,经济舱,1070
2025-05-21,厦门航空,MF5316,北京首都国际机场(PEK),成都双流国际机场(CTU),下午3:30,下午6:30,未知飞行时间分钟,直达,经济舱,1070
2025-05-21,中国东方航空,MU3304,北京首都国际机场(PEK),成都双流国际机场(CTU),下午3:30,下午6:30,未知飞行时间分钟,直达,经济舱,1070
2025-05-21,成都航空,EU7140,北京首都国际机场(PEK),成都双流国际机场(CTU),下午3:30,下午6:30,未知飞行时间分钟,直达,经济舱,1070
2025-05-21,中国南方航空,CZ9612,北京首都国际机场(PEK),成都双流国际机场(CTU),下午9:45,上午12:35,2小时50分钟,直达,经济舱,1090
2025-05-21,中国南方航空,CZ9608,北京首都国际机场(PEK),成都双流国际机场(CTU),上午6:55,上午9:50,2小时55分钟,直达,经济舱,1090
2025-05-21,中国南方航空,CZ9318,北京首都国际机场(PEK),成都双流国际机场(CTU),上午8:25,上午11:20,2小时55分钟,直达,经济舱,1090
2025-05-21,中国南方航空,CZ9316,北京首都国际机场(PEK),成都双流国际机场(CTU),下午3:30,下午6:30,未知飞行时间分钟,直达,经济舱,1090
2025-05-21,四川航空,3U3863,北京首都国际机场(PEK),成都双流国际机场(CTU),下午8:15,下午11:00,2小时45分钟,直达,经济舱,1120
2025-05-21,LoongAir,GJ5196,北京首都国际机场(PEK),成都双流国际机场(CTU),下午5:55,下午9:10,3小时15分钟,直达,经济舱,1150
2025-05-21,山东航空,SC6196,北京首都国际机场(PEK),成都双流国际机场(CTU),下午5:55,下午9:10,3小时15分钟,直达,经济舱,1150
2025-05-21,昆明航空,KY6796,北京首都国际机场(PEK),成都双流国际机场(CTU),下午5:55,下午9:10,3小时15分钟,直达,经济舱,1150
2025-05-21,成都航空,EU7896,北京首都国际机场(PEK),成都双流国际机场(CTU),下午5:55,下午9:10,3小时15分钟,直达,经济舱,1150
2025-05-21,中国国际航空,CA5578,北京首都国际机场(PEK),成都双流国际机场(CTU),下午5:55,下午9:10,3小时15分钟,直达,经济舱,1150
